filename,title,description,composition,conseil,catégories,brand,is_bio,weight_unit,manufacturer,gtin
christophe-robin-pate-lavante-volume-boticinal.jpg,"Pâte Lavante Volumisante aux Extraits de Rose - Cheveux Fins et Plats, 75ml | Christophe Robin  - Parapharmacie Boticinal","Pour qui :Pour les cheveux fins et platsRésultats :Les cheveux sont doux et volumineuxLes actifs :Extraits de RoseOn aime :Sa formule composée d'ingrédients d'origine naturelleLa Pâte Lavante Volumisante Christophe Robinest un soin conçu pour redonner du volume aux cheveux fins et plats.Sa formule enrichie enextraitsdeRosenettoie les cheveux et le cuir chevelu en douceur tout en offrant uneimpression d'épaisseur.Le Rassoul associé à de cristaux de sucreexfolielecuir cheveluet offre unmassage vivifiant.Ce soin laisse les cheveuxlégers, douxetfacilesàcoiffer.5060746512408","Moroccan Lava Clay, Sucrose, Ammonium Lauryl Sulfate, Aqua/Water/Eau, Butylene Glycol, Cocamide Mea, Glyceryl Stearate, Peg-100 Stearate, Hydrated Silica, Rosa Centifolia Flower Water, Fragrance (Parfum), Phenoxyethanol, Peg-2 Dimeadowfoamamidoethylmonium Methosulfate, Hexylene Glycol, Hydrolyzed Adansonia Digitata Extract, Glycerin, Sodium Benzoate, Potassium Sorbate, Rosa Gallica Flower Extract, Carbomer, Citronellol, Geraniol, Benzyl Alcohol.","Répartissez une petite quantité sur cheveux mouillés, bien masser le cuir chevelu en décollant les racines, émulsionnez puis rincez. Pour un résultat encore plus intense, laissez poser 2 minutes avant de rincer puis appliquez le démêlant volume aux extraits de rose et la brume volumisante instantanée à l'eau de rose.","['/Cheveux', '/Cheveux/Shampoings', '/Cheveux/Shampoings/Cheveux fins', 'Christophe Robin']",Christophe Robin,Non,mL,Christophe Robin,5060746512408
rescue-pets-animaux-compte-gouttes-20-ml.jpg,"Rescue Pets Compte-Gouttes - Mélange de Fleurs de Bach, 20ml | Rescue  - Parapharmacie Boticinal",Bienfaits: Réconforte et rassure les animaux ;Indications: Pour les animaux stressés et préoccupés.On aime: Sa formule sans alcool.Rescue Petsaide à gérer le stress et les émotions fortes de nos animaux au quotidien.Ce produit est composé de5 essences Fleurs de Back Originalmises au point par le Docteur Bach dans les années 30.Cette formule est sans alcool et donc appropriée pour tous les animaux de compagnie.5000488303889,"Ingrédients**: Glycérine, eau, extrait aqueux de Helianthemum nummularium, Clematis vitalba, Impatiens glandulifera, Prunus cerasifera, Ornithogalum umbellatum, dilution 1/500.**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.","Verser 4 gouttes sur une friandise, un aliment, ou dans le récipient d’eau de votre animal. À renouveler si nécessaire jusqu’à 6 fois par jour. Peut-être utilisé par tous les animaux de compagnie. Ne pas dépasser la dose journalière indiquée.Précautions d'emploi: À conserver dans un endroit frais et sec - Durée de conservation 60 mois. Complément alimentaire pour animaux de compagnie qui ne doit pas dispenser d'une alimentation variée, équilibrée et un mode de vie sain.","['/Vétérinaire', '/Vétérinaire/Santé Animaux', '/Vétérinaire/Santé Animaux/Anti-Stress Animaux', 'Rescue']",Rescue,Non,mL,Rescue,5000488303889
biofloral_kids_-_gommes_bon_el_ve_concentration_bio_-_go_t_cassis__45g-removebg-preview.png,"KIDS - Gommes Bon Elève Concentration Bio - Goût Cassis, 45g | Biofloral  - Parapharmacie Boticinal","Pour qui :Enfants à partir de 3 ansIndications :Améliorer la concentration des enfantsIngrédients : Fleurs de BachGoût :CassisOn aime :La composition biologique certifiéeRésultats :Les enfants sont plus attentifs à l'écoleLesGommes Bon Elève Kids BiologiquedeBIOFLORALsont des gummies aux fleurs de bach biologiques qui améliore laconcentrationdes enfants au quotidien.Elles vont les aider à apporter plus derigueurdans l'apprentissage, tout en les soutenant durant leur parcours scolaire.Les gommes sont fabriquées de manière artisanale, inspirée de la méthode originale duDr. Edward Bach.Elles soutiennent aussi le bien-êtreémotionnelde l'enfant chaque jour.Les gommes contiennent lesfleurs de bachsuivantes :N°19 Larch (Mélèze): afin d'aider l'enfant à avoir confiance en ses capacités et développer une estime de soi plus équilibrée• N°28 Scleranthus (Scléranthe) : favorise l'équilibre et la décision, aidant l'enfant à faire des choix clairs et cohérents.N°11 Elm (Orme): diminue le sentiment d'accablement et aider l'enfant à surmonter les défis avec plus de confianceN°35 White Chestnut (Marronnier Blanc): calme les préoccupationsN°9 Clematis (Clématite): contribue à maintenir l'enfant ancré dans le présent et aider à réduire les distractions pour une meilleure concentrationElles sont particulièrement recommandées quand l'enfant se sent submergé par sesresponsabilités quotidiennes.3760385320212","Gomme arabique*, Sirop d’Agave*, Arôme naturel de cassis*, Fleurs de Bach* : Larch* (Larix decidua), Scleranthus* (Scleranthus annuus), Elm* (Ulmus procera), White Chestnut* (Aesculus hippocastanum), Clematis* (Clematis vitalba).*Ingrédients issus de l’agriculture biologique.Précautions d'emploi :Ne pas dépasser la dose recommandée. Ne se substitue pas à un régime alimentaire varié et équilibré ni à un mode de vie sain. Tenir hors de la portée des jeunes enfants. Ce produit est à utiliser chez l’enfant de plus de 3 ans sous surveillance d’un adulte.","Prendre 1 gomme 4 fois par jour, ou en cas de besoin, toutes les 15 minutes.","['/Bébé & Maman', '/Bébé & Maman/Enfant', '/Bébé & Maman/Enfant/Vitamine Enfant', '/Nutrition', '/Nutrition/Maman & Enfant', '/Nutrition/Maman & Enfant/Enfant', 'Biofloral']",Biofloral,Non,mg,Biofloral,3760385320212
zarbeil-sirop-immunite-p86197.jpg,"Zarbeil Sirop Immunité Adultes, 120ml | Pfizer  - Parapharmacie Boticinal","Bienfaits: Contribue à assurer le fonctionnement normal du système immunitaire.Indications: Pour l'adulte et l'enfant de plus de 12 ans.Actifs phares: Miel, Vitamine D, Biotine.On aime: Sa formule sans colorants et sans arômes artificiels.Le sirop Zarbeil Immunité est un complément alimentaire formulé à partir de miel, de vitamine D, biotine (vitamine B8) et d'extrait d'échinacée, et qui contribue à soutenir les défenses immunitaires chez l'adulte et l'enfant de plus de 12 ans.Le miel, très riche en vitamines et minéraux, est reconnu pour ses effets bénéfiques sur le système immunitaire.La vitamine D contribue à renforcer les défenses immunitaires.La biotine aide au bon fonctionnement du système nervex et contribue au maintien de cheveux normaux.L'extrait d'échinacée est reconnu pour renforer les défenses immunitaires.3574661722320","Ingrédients** :Miel (48 %), saccharose, eau, extrait d’échinacée, acide citrique (régulateur d’acidité), arômes, sorbate de potassium (conservateur), benzoate de sodium (conservateur), D-biotine, vitamine D.**Les listes d’ingrédients entrant dans la composition des produits sont régulièrement mises à jour. Vous êtes invités à lire la liste d’ingrédients figurant sur son emballage afin de vous assurer qu'ils sont adaptés à votre utilisation personnelle.","À partir de 12 ans : 5 ml une fois par jour.Précautions d'emploi :Ne pas dépasser la dose journalière recommandée. Pour utilisation occasionnelle. Ne pas utiliser en cas d'allergie à l'un des ingrédients. Si vous êtes enceinte ou allaitante ou si vous suivez un traitement, demander conseil à un médecin avant utilisation. Les compléments alimentaires ne doivent pas se substituer à une alimentation variée et équilibrée et à un mode de vie sain. Tenir hors de portée des jeunes enfants. À conserver à température ambiante. Utiliser dans les 3 mois après ouverture.","['/Nutrition', '/Nutrition/Tonus & Vitalité', '/Nutrition/Tonus & Vitalité/Défenses Immunitaires', '/Nutrition/Tonus & Vitalité/Vitamine D', 'Pfizer']",Pfizer,Non,mL,Pfizer,3574661722320
beauterra-gel-douche-surgras-verveine_png-boticinal.jpg,"Gel Douche Surgras Verveine Citron - Corps et Cheveux - Tous Types de Peaux et de Cheveux, 1L | BeauTerra  - Parapharmacie Boticinal","Pour qui :Pour tous les types de peauxRésultats :La peau est douce et hydratéeLes ingrédients :Huile d'Olive BioOn aime :Sa formule 2-en-1Le Gel Douche Surgras Verveine Citron BeauTerraest adapté à tous les types de peaux et aux peaux sensibles et délicates.Sa formule enrichie en huile d'Olive,hydrate lapeauen profondeur.Grâce à son pH physiologique, ce gel doucherespecte l'équilibre cutané.Fabriqué en France.Sans paraben, sans phénoxyéthanol.3401360148253","Aqua (Water), Sodium Laureth Sulfate, Cocamidopropyl Betaine Laureth-2, Parfum (Fragrance), Decyl Glucoside, Sodium Cocoamphoacetate, Sodium Chloride, Citric Acid, Potassium Sorbate, Potassium Benzoate, Citral, Limonene, Coco-Glucoside, Glyceryl Oleate, Tetrasodium Edta, Olive Oil Polyglyceryl-4 Esters, Polyquaternium-10, Hexym Cinnamal, Glycerin, Geraniol, Citronellol, Linalool, Verbena, Officinalis Extract , Ci 61570 (Green 5), Ci 19140 (Yellow 5), Sodium Benzoate, Hydrogenated Palm Glycerides Citrate, Tocopherol.","Appliquez sur peau mouillée, émulsionnez puis rincez.","['/Hygiène/Douche, savons & bain', '/Hygiène/Douche, savons & bain/Douche', '/Hygiène/Douche, savons & bain/Bain', '/Hygiène', 'BeauTerra']",BeauTerra,Non,mL,BeauTerra,3401360148253
dim_thermo_-_collant_opaque_effet_transparent_-_noir_-_50d_-_taille_1_2_1_unit_.png,"THERMO - Collant Opaque Effet Transparent - Noir - 50D - Taille 1/2, 1 Unité | DIM  - Parapharmacie Boticinal",Taille :1/2Couleur :Noir + TransparentVoile :50DOn aime :La doublure intérieure qui réchauffeRésultats :Les jambes sont réchauffées tout l'hiverLeCollant Opaque Effet Transparent Thermo en Noirde la marqueDIMest parfait pour garder vos gambettes au chaud.Sonvoile 50Dest parfait pour vous garder à bonne température lorsqu'il fait froid à l'extérieur.Le collant possède une doublure intérieurecouleur chaireavec un effet transparent.La taille de ce collant est unetaille 1/2.3610862503419,"55% Polyester, 29% Polyamide, 16% Elasthanne","Lavage à la machine 30° maximum / Sèche-linge interdit / Chlorage interdit / Pas de repassage, ni de vapeur","['/Santé/Jambes & Contention', '/Santé', '/Santé/Jambes & Contention/Chaussettes & Collants', 'DIM']",DIM,Non,mg,DIM,3610862503419
phyto-shamp-douceur-500ml-botocinal.jpg,"DOUCEUR - Shampooing Douceur - Tous Types de Cheveux, 500ml | Phyto  - Parapharmacie Boticinal","Pour qui :Tous les types de cheveux et toute la familleRésultats :Les cheveux sont propres, doux et brillantsLes ingrédients :Prébiotiques, lait d'AvoineLe + :Sa formule qui convient aux cheveux de toute la familleLe Shampooing Douceur de Phytonettoie les cheveux en douceur sans les agresser.Sa formule à base dePrébiotiquesrespecte et maintient l'équilibre du cuir chevelu detoute la famille.Le lait d'Avoine rend la fibre capillairedouce et souple.Shampooings après shampooings, les cheveux sont enbonne santé,doux,souplesetbrillants.Sans silicone, sans tensio-actif sulfaté, sans colorant, sans PEG.3701436920333",aqua / water / eau. sodium lauroyl sarcosinate. cocamidopropyl betaine. decyl glucoside. disodium cocoamphodiacetate. acrylates copolymer. glycerin. polyquaternium-22. citric acid. parfum / fragrance. coco-glucoside. glyceryl oleate. lactitol. xylitol. polyquaternium-10. sodium benzoate. ethylhexylglycerin. panthenol. guar hydroxypropyltrimonium chloride. sodium phytate. althaea officinalis root extract. phytantriol. prunus amygdalus dulcis (sweet almond) oil. sodium chloride. hydrogenated lecithin. avena sativa (oat) kernel extract. tocopherol. hydrogenated vegetable glycerides citrate.,Massez une petite quantité sur cuir chevelu mouillé puis rincez.,"['/Cheveux', '/Cheveux/Shampoings', '/Cheveux/Shampoings/Cheveux normaux', 'Phyto']",Phyto,Non,mL,Phyto,3701436920333
biosynex_sreptatest_-_test_rapide_d_orientation_diagnostique_-_trod_25_tests.jpg,"STREPTATEST - Test Rapide d'Orientation Diagnostique - TROD, 25 Tests | Exacto  - Parapharmacie Boticinal","Indications :Depistage des angines à SGASpécificité :Prélèvement oropharyngéOn aime :Le résultat est rapide, en seulement 5 minutesRésultats :Les tests donnent un résultat fiable et rapideStreptatest Test Rapide d'Orientation Diagnostique TRODdeBIOSYNEXest un test pour détecter l'angine streptococcique.La boîte contient25 tests.Les tests se font via unprélèvement oropharyngé.Rapides, ils donnent un résultat en seulement 5 minutes.Les tests sont particulièrementfiablesavec une sensibilité de 96,8%.3532679226605",Contenu du kit :25 tests25 tubes d’extraction25 abaisse-langues25 écouvillons stériles1 portoir1 contrôle positif streptocoque A inactivé1 contrôle négatif streptocoque C inactivé1 réactif d’extraction A (nitrite de sodium 2M)1 réactif d’extraction B (acide acétique 0.2M)1 notice d’utilisation,Consultez la notice d'utilisation avant d'utiliser un test.,"['/Santé', '/Santé/Matériel médical  & accessoires', '/Santé/Matériel médical  & accessoires/Autres tests', 'Exacto']",Exacto,Non,mg,Exacto,3532679226605
galenic-coffret-beaute-de-nuit-huile-de-nuit-boticinal.jpg,COFFRET - Beauté de Nuit 50ml + Huile de Beauté 30ml + Gua Sha Offert | Galenic  - Parapharmacie Boticinal,"Contenu du coffret :Beauté de Nuit Gelée Chrono-Active 50ml, Huile de Beauté Elixir Pré-Soin Floral 30ml, Gua Sha Offert.Pour qui :Tous les types de peaux.Résultats beauté :La peau est hydratée, nourrie et régénérée.Le + :Un Gua Sha est offert !LaGelée Chrono-Active Beauté de Nuit de Galénicprofite de la nuit pour apporter ses bienfaits à la peau. En combinant des agents actifs hydratants, exfoliants et astringents à son effet d'hydratation continue, elle promet une peau douce, hydratée, apaisée et rebondie au petit matin. L'extrait de papaye exfolie en douceur l’épiderme avant d'en resserrer les pores. C'est également un antioxydant puissant qui protège la peau des radicaux libres.L'Elixir Pré-Soin Floral Huile de Beauté de Galénicrestaure la souplesse, le confort, l'éclat et la douceur des peaux matures affectées par les changements hormonaux. Cet élixir à la texture fine et soyeuse enrichi en pétales d’Helichrysum rose est la première étape essentielle pour une peau nourrie et revitalisée.LeGua Shaest un outil de massage pour le visage inspiré de la médecine traditionnelle chinoise.3760348091210","Beauté de Nuit :WATER (AQUA). GLYCERIN. HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER. 1,2-HEXANEDIOL. DIMETHICONE. BIS-PEG-18 METHYL ETHER DIMETHYL SILANE. ALGIN. BHT. BLUE 1 (CI 42090). CAPRYLYL GLYCOL. CARBOMER. DISODIUM EDTA. FRAGRANCE (PARFUM). HYDROGENATED STARCH OLYSATE. METHYL GLUCETH-20. PAPAIN. POLYSORBATE 60. SODIUM HYALURONATE. SODIUM HYDROXIDE. SORBITAN ISOSTEARATE.Huile de Beauté :JOJOBA ESTERS, C15-19 ALKANE, CAPRYLIC/CAPRIC TRIGLYCERIDE, TRIHEPTANOIN, C13-C15 ALKANE, PARFUM (FRAGRANCE), XEROCHRYSUM BRACTEATUM FLOWER, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CITRONELLOL, HYDROXYCITRONELLAL, GERANIOL, LINALOOL, CITRAL, ALPHA-ISOMETHYL IONONE, EUGENOLJOJOBA ESTERS, C15-19 ALKANE, CAPRYLIC/CAPRIC TRIGLYCERIDE, TRIHEPTANOIN, C13-C15 ALKANE, PARFUM (FRAGRANCE), XEROCHRYSUM BRACTEATUM FLOWER, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CITRONELLOL, HYDROXYCITRONELLAL, GERANIOL, LINALOOL, CITRAL, ALPHA-ISOMETHYL IONONE, EUGENOL","Beauté de Nuit :La gelée Beauté de Nuit Galénic s'applique avant le coucher sur une peau propre et sèche. Étaler une fine couche sur la peau du visage et du cou en évitant le contour des yeux. Au réveil, nettoyer la peau pour la débarrasser des squames.Huile de Beauté :Appliquer quelques gouttes matin et soir sur le visage, cou et décolleté.","['/Visage', '/Visage/Anti-Rides & Anti-Âge', '/Visage/Hydratant & Nourrissant', '/Visage/Hydratant & Nourrissant/Crème Hydratante Nuit', '/Visage/Coffret & Cadeau', '/Visage/Anti-Rides & Anti-Âge/Sérum Anti-Âge', '/Promotions', 'Galenic']",Galenic,Non,mL,Galenic,3760348091210
beauterra-100ml-gel-douche-surgras-monoi_boticinal.jpg,"Gel Douche Surgras Monoï - Corps et Cheveux - Tous Types de Peaux et de Cheveux, 100ml | BeauTerra  - Parapharmacie Boticinal","Pour qui :Pour tous les types de peauxRésultats :La peau est douce et hydratéeLes ingrédients :Huile de MonoïOn aime :Sa formule 2-en-1Le Gel Douche Surgras Monoï BeauTerraest adapté à tous les types de peaux et aux peaux sensibles et délicates.Sa formule enrichie en huile de Monoï,hydrate lapeauen profondeur.Grâce à son pH physiologique, ce gel doucherespecte l'équilibre cutané.Fabriqué en France.Sans paraben, sans phénoxyéthanol.3770008167001","Aqua (Water), Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Laureth-2, Sodium Cocoamphoacetate, Parfum (Fragrance), Citric Acid, Polysorbate 20, Potassium Benzoate, Potassium Sorbate, Cocoglucoside, Glyceryl Oleate, Tetrasodium Edta, Polyquaternium-10, Peg-40 Hydrogenated Castor Oil, Hydroxycitronellal, Linalool, Caramel, Alphaisomethyl Ionone, Cocos Nucifera (Coconut) Oil, Ci 14700 (Red 4), Gardenia Tahitensis Flower, Hydrogenated Palm Glycerides Citrate, Tocophero","Appliquez sur peau mouillée, émulsionnez puis rincez.","['/Hygiène/Douche, savons & bain', '/Hygiène/Douche, savons & bain/Douche', '/Hygiène/Douche, savons & bain/Bain', '/Cheveux', '/Cheveux/Shampoings', '/Cheveux/Shampoings/Cheveux normaux', '/Hygiène', 'BeauTerra']",BeauTerra,Non,mL,BeauTerra,3770008167001
smile-gum-chewing-gums-menthe-fraiche-32-dragees.jpg,"SMILE GUM - Chewing-Gums Sans Sucres Menthe Fraîche, 32 Gums | Denti Smile  - Parapharmacie Boticinal","Contenu du pack :32 chewing-gumsOn aime :leur goût de menthe fraîcheLa gamme Smile Gum de Denti Smilevous propose des chewing-gumssans sucres, afin de protéger votre santé bucco-dentaire.Ils vous aideront àneutraliserlesattaques acideset la déminéralisation de l'émail dentaire.Laissez vous tenter par ces sachets de32 dragées au goût de Menthe Fraîche.3770022636101",Informations nutritionnelles :Pour 100 gEnergie674 kJ / 162 kcalMatières grassesdont acides gras saturés<0.5 g<0.1 gGlucidesdont sucresdont polyols66 g0 g64 gProtéines<0.5 gSel<0.01 g,Conseil not available,"['/Hygiène/Hygiène bucco-dentaire', '/Hygiène', '/Hygiène/Hygiène bucco-dentaire/Haleine', 'Denti Smile']",Denti Smile,Non,mg,Denti Smile,3770022636101
